"time","outputs"
1.354,2.88808231722401 2.459778023987479 2.46193690904486 2.473555503023999
1.355,2.878161170210866 2.459778023987479 2.46193690904486 2.473555503023999
1.356,2.868284286804914 2.459778023987479 2.46193690904486 2.473555503023999
1.357,2.858461414297628 2.459778023987479 2.46193690904486 2.473555503023999
1.358,2.848702246678239 2.459778023987479 2.46193690904486 2.473555503023999
1.359,2.839016415066954 2.459778023987479 2.46193690904486 2.473555503023999
1.36,2.829413478210184 2.459778023987479 2.46193690904486 2.473555503023999
1.361,2.819902913047233 2.459778023987479 2.46193690904486 2.473555503023999
1.362,2.81049410535769 2.459778023987479 2.46193690904486 2.473555503023999
1.363,2.801196340498808 2.459778023987479 2.46193690904486 2.473555503023999
1.364,2.792018794241967 2.459778023987479 2.46193690904486 2.473555503023999
1.365,2.782970523717308 2.459778023987479 2.46193690904486 2.473555503023999
1.366,2.774060458475424 2.459778023987479 2.46193690904486 2.473555503023999
1.367,2.765297391674986 2.459778023987479 2.46193690904486 2.473555503023999
1.368,2.756689971404946 2.459778023987479 2.46193690904486 2.473555503023999
1.369,2.748246692149926 2.459778023987479 2.46193690904486 2.473555503023999
1.37,2.739975886407179 2.459778023987479 2.46193690904486 2.473555503023999
1.371,2.731885716463431 2.459778023987479 2.46193690904486 2.473555503023999
1.372,2.723984166339673 2.459778023987479 2.46193690904486 2.473555503023999
1.373,2.716279033911916 2.459778023987479 2.46193690904486 2.473555503023999
1.374,2.708777923215611 2.459778023987479 2.46193690904486 2.473555503023999
1.375,2.701488236941398 2.459778023987479 2.46193690904486 2.473555503023999
1.376,2.694417169129532 2.459778023987479 2.46193690904486 2.473555503023999
1.377,2.687571698070246 2.459778023987479 2.46193690904486 2.473555503023999
1.378,2.680958579417009 2.459778023987479 2.46193690904486 2.473555503023999
1.379,2.674584339519522 2.459778023987479 2.46193690904486 2.473555503023999
1.38,2.668455268982992 2.459778023987479 2.46193690904486 2.473555503023999
1.381,2.662577416460068 2.459778023987479 2.46193690904486 2.473555503023999
1.382,2.656956582681545 2.459778023987479 2.46193690904486 2.473555503023999
1.383,2.651598314731756 2.459778023987479 2.46193690904486 2.473555503023999
1.384,2.646507900574252 2.459778023987479 2.46193690904486 2.473555503023999
1.385,2.641690363833235 2.459778023987479 2.46193690904486 2.473555503023999
1.386,2.637150458835839 2.459778023987479 2.46193690904486 2.473555503023999
1.387,2.632892665920189 2.459778023987479 2.46193690904486 2.473555503023999
1.388,2.62892118701384 2.459778023987479 2.46193690904486 2.473555503023999
1.389,2.625239941486994 2.459778023987479 2.46193690904486 2.473555503023999
1.39,2.621852562284541 2.459778023987479 2.46193690904486 2.473555503023999
1.391,2.618762392340792 2.459778023987479 2.46193690904486 2.473555503023999
1.392,2.615972481280399 2.459778023987479 2.46193690904486 2.473555503023999
1.393,2.61348558240875 2.459778023987479 2.46193690904486 2.473555503023999
1.394,2.611304149994785 2.459778023987479 2.46193690904486 2.473555503023999
1.395,2.609430336848928 2.459778023987479 2.46193690904486 2.473555503023999
1.396,2.607865992198525 2.459778023987479 2.46193690904486 2.473555503023999
1.397,2.606612659862882 2.459778023987479 2.46193690904486 2.473555503023999
1.398,2.605671576729697 2.459778023987479 2.46193690904486 2.473555503023999
1.399,2.605043671534404 2.459778023987479 2.46193690904486 2.473555503023999
1.4,2.604729563943622 2.459778023987479 2.46193690904486 2.473555503023999
1.401,2.604729563943622 2.459778023987479 2.46193690904486 2.473555503023999
1.402,2.605043671534403 2.459778023987479 2.46193690904486 2.473555503023999
1.403,2.605671576729697 2.459778023987479 2.46193690904486 2.473555503023999
1.404,2.606612659862882 2.459778023987479 2.46193690904486 2.473555503023999
1.405,2.607865992198525 2.459778023987479 2.46193690904486 2.473555503023999
1.406,2.609430336848927 2.459778023987479 2.46193690904486 2.473555503023999
1.407,2.611304149994784 2.459778023987479 2.46193690904486 2.473555503023999
1.408,2.61348558240875 2.459778023987479 2.46193690904486 2.473555503023999
1.409,2.615972481280398 2.459778023987479 2.46193690904486 2.473555503023999
1.41,2.61876239234079 2.459778023987479 2.46193690904486 2.473555503023999
1.411,2.62185256228454 2.459778023987479 2.46193690904486 2.473555503023999
1.412,2.625239941486992 2.459778023987479 2.46193690904486 2.473555503023999
1.413,2.62892118701384 2.459778023987479 2.46193690904486 2.473555503023999
1.414,2.632892665920187 2.459778023987479 2.46193690904486 2.473555503023999
1.415,2.637150458835838 2.459778023987479 2.46193690904486 2.473555503023999
1.416,2.641690363833233 2.459778023987479 2.46193690904486 2.473555503023999
1.417,2.646507900574251 2.459778023987479 2.46193690904486 2.473555503023999
1.418,2.651598314731754 2.459778023987479 2.46193690904486 2.473555503023999
1.419,2.656956582681544 2.459778023987479 2.46193690904486 2.473555503023999
1.42,2.662577416460065 2.459778023987479 2.46193690904486 2.473555503023999
1.421,2.668455268982991 2.459778023987479 2.46193690904486 2.473555503023999
1.422,2.67458433951952 2.459778023987479 2.46193690904486 2.473555503023999
1.423,2.680958579417008 2.459778023987479 2.46193690904486 2.473555503023999
1.424,2.687571698070244 2.459778023987479 2.46193690904486 2.473555503023999
1.425,2.694417169129531 2.459778023987479 2.46193690904486 2.473555503023999
1.426,2.701488236941396 2.459778023987479 2.46193690904486 2.473555503023999
1.427,2.708777923215611 2.459778023987479 2.46193690904486 2.473555503023999
1.428,2.716279033911915 2.459778023987479 2.46193690904486 2.473555503023999
1.429,2.723984166339673 2.459778023987479 2.46193690904486 2.473555503023999
1.43,2.73188571646343 2.459778023987479 2.46193690904486 2.473555503023999
1.431,2.73997588640718 2.459778023987479 2.46193690904486 2.473555503023999
1.432,2.748246692149924 2.459778023987479 2.46193690904486 2.473555503023999
1.433,2.756689971404946 2.459778023987479 2.46193690904486 2.473555503023999
1.434,2.765297391674984 2.459778023987479 2.46193690904486 2.473555503023999
1.435,2.774060458475423 2.459778023987479 2.46193690904486 2.473555503023999
1.436,2.782970523717306 2.459778023987479 2.46193690904486 2.473555503023999
1.437,2.792018794241967 2.459778023987479 2.46193690904486 2.473555503023999
1.438,2.801196340498806 2.459778023987479 2.46193690904486 2.473555503023999
1.439,2.81049410535769 2.459778023987479 2.46193690904486 2.473555503023999
1.44,2.819902913047231 2.459778023987479 2.46193690904486 2.473555503023999
1.441,2.829413478210183 2.459778023987479 2.46193690904486 2.473555503023999
1.442,2.839016415066951 2.459778023987479 2.46193690904486 2.473555503023999
1.443,2.848702246678239 2.459778023987479 2.46193690904486 2.473555503023999
1.444,2.858461414297625 2.459778023987479 2.46193690904486 2.473555503023999
1.445,2.868284286804913 2.459778023987479 2.46193690904486 2.473555503023999
1.446,2.878161170210864 2.459778023987479 2.46193690904486 2.473555503023999
1.447,2.88808231722401 2.459778023987479 2.46193690904486 2.473555503023999
1.448,2.898037936870039 2.459778023987479 2.46193690904486 2.473555503023999
1.449,2.908018204154323 2.459778023987479 2.46193690904486 2.473555503023999
1.45,2.918013269757979 2.459778023987479 2.46193690904486 2.473555503023999
1.451,2.92801326975798 2.459778023987479 2.46193690904486 2.473555503023999
1.452,2.938008335361637 2.459778023987479 2.46193690904486 2.473555503023999
1.453,2.94798860264592 2.459778023987479 2.46193690904486 2.473555503023999
1.454,2.95794422229195 2.459778023987479 2.46193690904486 2.473555503023999
1.455,2.967865369305096 2.459778023987479 2.46193690904486 2.473555503023999
1.456,2.977742252711046 2.459778023987479 2.46193690904486 2.473555503023999
1.457,2.987565125218334 2.459778023987479 2.46193690904486 2.473555503023999
1.458,2.997324292837721 2.459778023987479 2.46193690904486 2.473555503023999
1.459,3.007010124449008 2.459778023987479 2.46193690904486 2.473555503023999
1.46,3.016613061305776 2.459778023987479 2.46193690904486 2.473555503023999
1.461,3.026123626468729 2.459778023987479 2.46193690904486 2.473555503023999
1.462,3.03553243415827 2.459778023987479 2.46193690904486 2.473555503023999
1.463,3.044830199017154 2.459778023987479 2.46193690904486 2.473555503023999
1.464,3.054007745273992 2.459778023987479 2.46193690904486 2.473555503023999
1.465,3.063056015798653 2.459778023987479 2.46193690904486 2.473555503023999
1.466,3.071966081040536 2.459778023987479 2.46193690904486 2.473555503023999
1.467,3.080729147840976 2.459778023987479 2.46193690904486 2.473555503023999
1.468,3.089336568111014 2.459778023987479 2.46193690904486 2.473555503023999
1.469,3.097779847366035 2.459778023987479 2.46193690904486 2.473555503023999
1.47,3.10605065310878 2.459778023987479 2.46193690904486 2.473555503023999
1.471,3.11414082305253 2.459778023987479 2.46193690904486 2.473555503023999
1.472,3.122042373176286 2.459778023987479 2.46193690904486 2.473555503023999
1.473,3.129747505604045 2.459778023987479 2.46193690904486 2.473555503023999
1.474,3.137248616300349 2.459778023987479 2.46193690904486 2.473555503023999
1.475,3.144538302574563 2.459778023987479 2.46193690904486 2.473555503023999
1.476,3.151609370386428 2.459778023987479 2.46193690904486 2.473555503023999
1.477,3.158454841445716 2.459778023987479 2.46193690904486 2.473555503023999
1.478,3.165067960098952 2.459778023987479 2.46193690904486 2.473555503023999
1.479,3.17144219999644 2.459778023987479 2.46193690904486 2.473555503023999
1.48,3.177571270532969 2.459778023987479 2.46193690904486 2.473555503023999
1.481,3.183449123055894 2.459778023987479 2.46193690904486 2.473555503023999
1.482,3.189069956834415 2.459778023987479 2.46193690904486 2.473555503023999
1.483,3.194428224784206 2.459778023987479 2.46193690904486 2.473555503023999
1.484,3.199518638941709 2.459778023987479 2.46193690904486 2.473555503023999
1.485,3.204336175682727 2.459778023987479 2.46193690904486 2.473555503023999
1.486,3.208876080680122 2.459778023987479 2.46193690904486 2.473555503023999
1.487,3.213133873595773 2.459778023987479 2.46193690904486 2.473555503023999
1.488,3.21710535250212 2.459778023987479 2.46193690904486 2.473555503023999
1.489,3.220786598028968 2.459778023987479 2.46193690904486 2.473555503023999
1.49,3.22417397723142 2.459778023987479 2.46193690904486 2.473555503023999
1.491,3.22726414717517 2.459778023987479 2.46193690904486 2.473555503023999
1.492,3.230054058235562 2.459778023987479 2.46193690904486 2.473555503023999
1.493,3.232540957107211 2.459778023987479 2.46193690904486 2.473555503023999
1.494,3.234722389521176 2.459778023987479 2.46193690904486 2.473555503023999
1.495,3.236596202667034 2.459778023987479 2.46193690904486 2.473555503023999
1.496,3.238160547317436 2.459778023987479 2.46193690904486 2.473555503023999
1.497,3.239413879653079 2.459778023987479 2.46193690904486 2.473555503023999
1.498,3.240354962786264 2.459778023987479 2.46193690904486 2.473555503023999
1.499,3.240982867981557 2.459778023987479 2.46193690904486 2.473555503023999
1.5,3.241296975572338 2.459778023987479 2.46193690904486 2.473555503023999
